Author_id,Name
11917,Nancy Birnes
11918,Patti Shosteck
11919,Lee Wade
11920,Joan Rutt
11921,Sandra Mattielli
11922,Mark Bittman
11923,Steven Raichlen
11924,Sheila Lukins
11925,Julee Rosso
11926,Arthur Schwartz
11927,Beatrice A. Ojakangas
11928,Mable Hoffman
11929,Shirley Gill
11930,Jill Dupleix
11931,Geoff Lung
11932,Judith Choate
11933,Bill Milne
11934,Viana LA Place
11935,Judy Rosenberg
11936,Judy Wicks
11937,Kevin Von Klause
11938,Elizabeth Fitzgerald
11939,Michael McLaughlin
11940,Irma S. Rombauer
11941,Marion Rombauer Becker
11942,Ethan Beck
11943,Alan Witschonke
11944,Beverly Mills
11945,Alicia Ross
11946,Anya Von Bremzen
11947,John Welchman
11948,Grace Shugart
11949,Mary Molt
11950,Ernest M. Mickler
11951,Richard Sullivan
11952,Betsy Wyckoff
11953,Pat LaFontaine
11954,Larry Weisman
11955,Chas Griffin
11956,Cynthia Tobias
11957,Jill Bloom
11958,Will Weaver
11959,Ryan White
11960,Ann Marie Cunningham
11961,Bill O'Reilly
11962,Dreikurs
11963,Claudia Jones
11964,Greg Nagan
11965,Donald Goines
11966,Floyd C. Watkins
11967,William B. Dillingham
11968,John T. Hie
11969,Stirling Silliphant
11970,H. King
11971,Robert A Seiple
11972,Inge Sargent
11973,Honolulu Theatre For Youth
11974,Meri Ishikawa
11975,Erika Oller
11976,Rhys Bowen
11977,Charles Knief
11978,David Galef
11979,Jun Hashimoto
11980,Susan Stamberg
11981,Wu Ningkun
11982,Elizabeth Portch
11983,Molly Brown
11984,Nancy E. Turner
11985,Ann Sherif
11986,Louie Anderson
11987,RH Disney
11988,Lois-ann Yamanaka
11989,Mariama B
11990,Noelle Howey
11991,Aaron McGruder
11992,James Madison
11993,Billy Bob Thornton
11994,Rollins
11995,Irene Diamond
11996,Gloria Orenstein
11997,Mary Daly
11998,Diane Bell
11999,Thomas Berger
12000,Patricia Kennealy
12001,Alice Bach
12002,Steven Kellogg
12003,Hugh Lofting
12004,Iona Opie
12005,Peter Opie
12006,James Pruitt
12007,Lorraine Johnson-Coleman
12008,Cary O. Yager
12009,E.B. White
12010,Gail Owens
12011,John Travolta
12012,Rachel Simmons
12013,Raul Correa
12014,M. T. Anderson
12015,Ysaye M. Barnwell
12016,Synthia Saint James
12017,Marcia Williams
12018,Janet Schulman
12019,Martine Gourbault
12020,Caroline Schrodes
12021,Deborah Chase
12022,Kevin Baker
12023,Illona Linthwaite
12024,Gertrude Crampton
12025,Tibor Gergely
12026,Edith Fisher Hunter
12027,Neil Simon
12028,Bil Keane
12029,Gary A. Dias
12030,Robbie Dingeman
12031,Ross Yamanaka
12032,David Rees
12033,Sheila Burnford
12034,Sydney B. Metrick
12035,Taro Gomi
12036,Christopher Paolini
12037,Mariane Pearl
12038,Sarah Crichton
12039,Marie Hara
12040,Nora Okja Keller
12041,Jerdine Nolen
12042,Steven Lindblom
12043,True Kelley
12044,Stephen Laws
12045,Ronald Gottesman
12046,Graham Lord
12047,David Brooks
12048,David Homel
12049,Gail Scott
12050,Nelson Mandela
12051,Bernice Johnson Reagon
12052,Sting
12053,Anne Garrels
12054,Dayna Curry
12055,Heather Mercer
12056,Stacy Mattingly
12057,Herman Miller
12058,Debra Doyle
12059,H. Miller
12060,Ezra Whiteman
12061,Norman Node
12062,Evelyn Goodman
12063,Karen Karbiener
12064,Harriet Beecher Sto
12065,Caroline Knapp
12066,John White
12067,Dorothy West
12068,Isabel Fonseca
12069,Beverley Naidoo
12070,Eric Velasquez
12071,Mike Lester
12072,Jr Bill Martin
12073,John Archambault
12074,Nina Bernstein
12075,Chip Silverman
12076,Walt Disney
12077,J. D. Bisignani
12078,Robert Nilsen
12079,Margaret Miner
12080,Hugh Rawson
12081,Marianne Larned
12082,Colin Powell
12083,Maria
12084,Stuart Miller
12085,Geoffrey Moss
12086,Patricia Meyer Spacks
12087,Alfred Birnbaum
12088,Jamie Stamper
12089,Robert Byrne
12090,Teressa Skelton
12091,Jon Spoelstra
12092,Robert Smith
12093,Jean Hortense Seligmann
12094,Paul S. Newman
12095,Annie Guenther
12096,J.M. Barrie
12097,Mabel Watts
12098,Joe Ewers
12099,Western Publishing
12100,Al Andersen
12101,Don Ferguson
12102,Peter Emslie
12103,Susan Hightower
12104,Matt Novak
12105,Teddy Margulies
12106,Studio Orlando
12107,Craig McCracken
12108,Lauren Faust
12109,Rick Detorie
12110,Teddy Slater
12111,Tom LaPadula
12112,Margaret A. Hartelius
12113,Harry McNaught
12114,Steve Metzger
12115,Steven Kroll
12116,Jeni Bassett
12117,Freya Littledale
12118,Freya L
12119,B.G. Ford
12120,Leone Castell Anderson
12121,Eugenie (Illustrator)
12122,Ann Braybrooks
12123,Arkadia
12124,David Korr
12125,Joe Mathieu
12126,Chari Sue
12127,Richard Courtney
12128,Trish Courtney
12129,A. Delaney
12130,Jon Stone
12131,Michael Smollin
12132,Edens
12133,Various Authors
12134,Tori Amos
12135,Martin Scot Kosins
12136,Sydney Taylor
12137,Helen John
12138,Marcie Carroll
12139,Frederick Crews
12140,Andy Warhol
12141,Edith Thacher Hurd
12142,Tibor Gerge
12143,George Booth
12144,Sachi Fukuda
12145,Greg Critser
12146,Mark D. Sanders
12147,Tia Sillers
12148,Marian Engel
12149,Susan Schade
12150,Charlotte Zolotow
12151,William Pene Du Bois
12152,Graham Oakley
12153,Joan Clarke
12154,Andrew Matzner
12155,Oliver Stone
12156,Samuel H. Elbert
12157,Margaret Cho
12158,Ntozake Shange
12159,Ron Clark
12160,Ted Rall
12161,Greg Hyland
12162,David Simon
12163,Edward Burns
12164,Adrian Nicole LeBlanc
12165,Michael Fry
12166,Gregory White Smith
12167,Steven W. Naifeh
12168,Daniel Baxter
12169,Ruth Harris
12170,Carellin Brooks
12171,Tim Cahill
12172,Tom Bodett
12173,Peter N. Forman
12174,Sharon Linnea
12175,Rob
12176,George P. Pelecanos
12177,George Pelecanos
12178,James H. English
12179,Maryann Cusimano
12180,Jodi Endicott
12181,Hans Loffel
12182,Doug Peebles
12183,Curt Sanburn
12184,Eileen Curran
12185,G. Brian Karas
12186,J. D. Christilian
12187,Thomas Szollosi
12188,Karen Moline
12189,James G. Nourse
12190,Edna Buchanan
12191,Mitchell Smith
12192,Christopher Hyde
12193,Margaret Yorke
12194,William Lashner
12195,Barbara Fister
12196,Kyle Spencer
12197,Evan I. Schwartz
12198,Tony Dunbar
12199,Eleanor Taylor Bland
12200,Jim Knipfel
12201,Lowen Clausen
12202,Louise A. DeSalvo
12203,Sam Chaiton
12204,Terry Swinton
12205,Cynthia Harrod-Eagles
12206,John Miller
12207,Marianne Wiggins
12208,Stephen Miller
12209,R.D. Wingfield
12210,Bonnie K. Winn
12211,Suzanne Carey
12212,S. Andrew Swann
12213,Andrew Bergman
12214,Charles Ingrid
12215,Libby Hall
12216,Kia Meaux
12217,Jim Borgman
12218,Bunty Howearth
12219,C.K. Stead
12220,Sky Lee
12221,Tong Su
12222,William Caunitz
12223,Robin Burcell
12224,James Tertius DeKay
12225,James Tertius De Kay
12226,Bill Fitzhugh
12227,Jeanne Braselton
12228,Larry Keenan
12229,Stephanie Johnson
12230,Julie Cannon
12231,D. B. C. Pierre
12232,Alisa Valdes-Rodriguez
12233,Patricia Grace
12234,Julie Otsuka
12235,Marilyn Duckworth
12236,Georgia Byng
12237,Pat Ross
12238,Philip Sugden
12239,Huston Curtiss
12240,Michael Cart
12241,Leslea Newman
12242,M. Hardwick
12243,Owen Chase
12244,Iola Haverstick
12245,Betty Shepard
12246,Katharine Weber
12247,I.J. Parker
12248,Brad Gooch
12249,Dann Hazel
12250,Elizabeth Gilbert
12251,Amy Borkowsky
12252,Anna L. Waldo
12253,Emine Sevgi Ozdamar
12254,Donna Andrews
12255,Holly Payne
12256,John Marino
12257,Tina Cohen
12258,C. K. Stead
12259,Stevan Eldred-Grigg
12260,John Welter
12261,Jose Raul Bernardo
12262,Irene Allen
12263,Douglas Wynn
12264,Lilian Nattel
12265,Alfred Noyes
12266,Charles Mikolaycak
12267,Nick Smith
12268,Yxta Maya Murray
12269,Denise Giardina
12270,Harold Pinter
12271,P. G Wodehouse
12272,Simon Doonan
12273,Holly Hobbie
12274,Abby Bardi
12275,Judith Henry
12276,Graham Caveney
12277,Elizabeth Hess
12278,Terrence Cheng
12279,Art Spiegelman
12280,David Davidar
12281,Jewell Parker Rhodes
12282,Edward G. Seidensticker
12283,Sela Ward
12284,Anita Rau Badami
12285,Gary Ogden Harper
12286,Wayne Johnston
12287,Michael Augustyn
12288,Kurt Diemberger
12289,Philippe Garner
12290,Tom Corcoran
12291,Brad Dimock
12292,Paulette Jiles
12293,Frank Monaco
12294,Richard L. Miller
12295,David Letterman
12296,Lisa Huang Fleischman
12297,Akimitsu Takagi
12298,Dan Hurley
12299,H.B. Gilmour
12300,Sherry Sontag
12301,Christopher Drew
12302,Annette Lawrence Dr
12303,Camille Geraldi
12304,Carol Burris
12305,Earl Murray
12306,Dr. Pedro Jose Greer Jr.
12307,Liz Balmaceda
12308,Debbie Morris
12309,Gregg Lewis
12310,Nik C. Colyer
12311,Mark Payne
12312,Cara Wilson
12313,Otto Frank
12314,Debby Jones
12315,Jackie Kendall
12316,Pete Dexter
12317,Miriam Sokol
12318,Hanoch McCarty
12319,Me
12320,Rick Pitino
12321,Mary Kay McComas
12322,Iris R. Dart
12323,Elisabeth Eaves
12324,Octave Mirbeau
12325,Douglas Jarman
12326,Allen Weinstein
12327,Alexander Vassiliev
12328,S.A.R.K.
12329,O. E. Rolvaag
12330,Einar Haugen
12331,Gudrun Hovde Gvale
12332,John F. Bayer
12333,Shirley Worrall
12334,James Scott Bell
12335,Mary Engelbreit
12336,Robert Eisenberg
12337,J. Gregory Keyes
12338,Gareth Davies-Morris
12339,John Reed
12340,George Harrar
12341,Pamela Rafael Berkman
12342,Thomas Sanchez
12343,John Burgoyne
12344,Paul Levinson
12345,Martha Powers
12346,Sembene Ousmane
12347,Margot Patterson Doss
12348,Rafael Courtoisie
12349,Mr. Al Biondi
12350,Al Biondi
12351,Ana?s. Nin
12352,Cherry Adair
12353,Lars Eighner
12354,Geraldine Kudaka
12355,Jim Curtin
12356,James J. Curtin
12357,Renata Ginter
12358,Nick Tosches
12359,Daniel Akst
12360,Cristopher Stasheff
12361,Tara K. Harper
12362,Joseph Bryant
12363,Sandra Bernhard
12364,Louise Redd
12365,Carol Ann Lee
12366,Linda Wolfe
12367,Guy Vanderhaeghe
12368,Mary Ladd Gavell
12369,Jerry Hopkins
12370,Robert Shapard
12371,Hulton Getty
12372,Josephine Gattuso Hendin
12373,Mary Jo Bona
12374,Rebecca Stowe
12375,Arlene J. Chai
12376,Mikhail Lermontov
12377,Paul Foote
12378,Gloria Mallette
12379,Jeff Leeland
12380,April Sinclair
12381,Professor John Barth
12382,Michael Grant Jaffe
12383,William Joyce
12384,Ben Bradlee
12385,Scott R. Russell
12386,Joe Conason
12387,Uwe Timm
12388,Peter Tegel
12389,John Lennon
12390,I. M. Peeved
12391,Ed Strnad
12392,David Malouf
12393,David Chilton
12394,元阳
12395,Eric Shiraev
12396,Gerald L. Boyd
12397,Gerald Lee Boyd
12398,Jaimy Gordon
12399,Dan Franck
12400,Susan Cheever
12401,Claudia Shear
12402,Gene Hackman
12403,Daniel Lenihan
12404,John Dowdee
12405,Marcia Kamien
12406,Seamus Deane
12407,Culinary Institute Of America
12408,Donald Antrim
12409,Robert Lopshire
12410,Stephanie True Peters
12411,Reg Sandland
12412,Bill Dahl
12413,Weldon A. McDougal III
12414,Lora Brody
12415,Lois Ellen Frank
12416,Earl W. Emerson
12417,Andrew S. Grove
12418,Mark Kurlansky
12419,Bob Eggleton
12420,Nigel Suckling
12421,Ruthanne Lum McCunn
12422,Jean Pare
12423,Elliott Roosevelt
12424,Myrna Oakley
12425,Stanley Kaplan
12426,Geneen Roth
12427,Martin Dunford
12428,Jack Holland
12429,Stacey Richter
12430,Roland Gary Jones
12431,Arl Modica Matthews
12432,Linnea Lundgren
12433,Laura Kraemer
12434,Ellen Slezak
12435,Elizabeth Pomada
12436,Michael Larsen
12437,Douglas Keister
12438,Marion Owen
12439,Cindy
12440,Kakuzo Okakura
12441,Robert W. Snyder
12442,Wendy Hornsby
12443,Paula Marantz Cohen
12444,Susan Shaughnessy
12445,Meridel Le Sueur
12446,Ian C. Ellis
12447,A.M. Homes
12448,Tess Gallagher
12449,Helen Dunmore
12450,Robert Ellis Gordon
12451,Michael Stearns
12452,Adela Vengana
12453,Gil Reavill
12454,Michael Yamashita
12455,Rainer Eisenschmid
12456,Karl Baedeker
12457,Jamie S. Rich
12458,Andi Watson
12459,Scott Morse
12460,Judd Winick
12461,Laura Day
12462,Hari Kunzru
12463,Robin Goldstein
12464,Dr. James Dobson
12465,Julie Taylor
12466,Nikolaj Frobenius
12467,Tom Glazer
12468,Lendon Smith M.D.
12469,Kay Baxter
12470,Lucy Bauer Footlik
12471,Heidi-Marie Blackwel
12472,John Kulka
12473,Natalie Danford
12474,John Powell
12475,Nancy Richler
12476,Sandra Benitez
12477,Allen DeHart
12478,Bruce Sundquist
12479,Ben Jonson
12480,Roger Holdsworth
12481,Alan V. Hewat
12482,Angela Nissel
12483,Art Lee
12484,Claire Davis
12485,Helen Banes
12486,Diane Fitzgerald
12487,Julia Wilkinson
12488,John King
12489,Nuruddin Farah
12490,Joyce Goldstein
12491,Halldor Laxness
12492,Carol Frieberg
12493,Margaret B. Blackman
12494,Florence E. Davidson
12495,Laurie Foos
12496,John B. Keane
12497,Chuck Shepherd
12498,Elizabeth Nixon Weaver
12499,Sol Gordon
12500,Alexander Lockhart
12501,Kurban Said
12502,Jenia Graman
12503,Ben Sherwood
12504,Joan
12505,Craig Claiborne
12506,Marc Mappen
12507,Jill McCorkle
12508,Lawrence Norfolk
12509,Tom Henry
12510,Greta Guzek
12511,Paco Underhill
12512,Kathleen Alcala
12513,Faith Sullivan
12514,Maria Flook
12515,Roger Rapoport
12516,Marguerita Castanera
12517,Mary Morris
12518,Ja
12519,Tama Janowitz
12520,Marty Westerman
12521,Anton Chekhov
12522,Ann Dunnigan
12523,Ernest J. Simmons
12524,M. F. K. Fisher
12525,Nino Lo Bello
12526,Christopher Morley
12527,Ionicus - Joshua Armitage
12528,Marlys Millhiser
12529,Jeanne K. Hanson
12530,Barbara Myerhoff
12531,Amber Coverdale Sumrall
12532,Patricia Vecchione
12533,Dee Wells
12534,Peter Canby
12535,Jerry Biederman
12536,Lorin Michelle Biederman
12537,Gregory Gibson
12538,Sally Morningstar
12539,Martha Ostenso
12540,David Arnason
12541,Marly Swick
12542,Sandi Toksvig
12543,Jill Paton Walsh
12544,Eliyahu Goldratt
12545,Rani Manicka
12546,Saxton Judith
12547,Marcus Sieff
12548,Ronnie Barker
12549,Colin White
12550,Laurie Boucke
12551,David Hampshire
12552,Carl Lombard
12553,Dipika Mukherjee
12554,Kirpal Singh
12555,M A Quayam
12556,Dayna Dunbar
12557,Acton Figueroa
12558,Diane Hammond
12559,Thomas Adcock
12560,Margaret Snyder
12561,Karin Slaughter
12562,Amanda Brownfield
12563,Rose Connors
12564,Pat Booth
12565,Matthew Rettenmund
12566,Nigel Cawthorne
12567,Leslie Gould
12568,Kim Wong Keltner
12569,Kathy Peel
12570,Beth Hilgartner
12571,Claudia Pattison
12572,Teresa McClain Watson
12573,Jean Thompson
12574,Brian Kilcommons
12575,Sarah Wilson
12576,Richard T. Pienciak
12577,George Anastasia
12578,Lagoon Books
12579,Peter Burton
12580,Mary-Kate Olsen
12581,Carol Thompson
12582,Annie Auerbach
12583,Mark O'Hare
12584,Steven Banks
12585,Clint Bond
12586,Patricia MacDonald
12587,Patrick Lestewka
12588,R.J. Rosenblum
12589,Tanya Maria Barrientos
12590,Ramsey Campbell
12591,Caroline Leavitt
12592,Lauren Kelly
12593,James A. Moore
12594,Jilliane Hoffman
12595,Christina Fitzpatrick
12596,Jessica Barksdale Inclan
12597,Linda Nichols
12598,Wrath James White
12599,Mark Billingham
12600,Mark Nykanen
12601,Matthew Stokoe
12602,Blake Crouch
12603,Anne Leclaire
12604,James Kidman
12605,Donna VanLiere
12606,Gary A. Braunbeck
12607,Sephera Giron
12608,Barbara Bell
12609,Kevin Yarbrough
12610,Lucy Taylor
12611,Judy Duarte
12612,Monica J. O'Rourke
12613,Neal McPheeters
12614,Elizabeth Steffen
12615,Paul Burrell
12616,Patrick Demarchelier
12617,Hannah Alexander
12618,Shirley Palmer
12619,Victoria Pade
12620,Laura Kasischke
12621,Robert Boswell
12622,Judith H. McQuown
12623,Andrew Harper
12624,Joshua Gilder
12625,Kate Morgenroth
12626,Taylor Kincaid
12627,Anitra Sheen
12628,Keith Ablow
12629,Charles King
12630,Zelda Lockhart
12631,Peggy Vincent
12632,Jeffrey Konvitz
12633,Joseph Garber
12634,Scott Smith
12635,Randall Adams
12636,William Hoffer
12637,Marilyn Mona Hoffer
12638,Glen Hirshberg
12639,Jennifer L. Holm
12640,Jere Longman
12641,Elwood Reid
12642,Manuela Dunn-Mascetti
12643,Sayed A. A. Razwy
12644,Abdullah Yusuf Ali
12645,Anne Hruska
12646,Malcolm X
12647,Attallah Shabazz
12648,Marie-Luise Kreuter
12649,Marc Behm
12650,John Steakley
12651,Rob Kean
12652,Mark Kistler
12653,Donald Senior
12654,Mary Packard
12655,James McIlrath
12656,Sarah Josepha Hale
12657,Bruce McMillan
12658,John Follain
12659,Rita Cristofari
12660,Michael Cader
12661,Kim Bellefontaine
12662,PerHenrik Gurth
12663,Will Osborne
12664,Dianne Snyder
12665,Allen Say
12666,Heidi E. Y. Stemple
12667,Roger Roth
12668,Linda Ashman
12669,Regan Dunnick
12670,Ellen Schecter
12671,Malcolm Yorke
12672,Lee Davis
12673,Ira Wolfman
12674,Paul Meisel
12675,Ellen Levine
12676,Richard Williams
12677,Edward Frascino
12678,Elizabeth G. Hainstock
12679,Ken Weber
12680,Roger Priddy
12681,Robert Levine
12682,Robert T. Levine
12683,Meredith Hamilton
12684,Patricia Beatty
12685,Andrea Immer
12686,Butch Guice
12687,Ruth Beechick
12688,Tomie DePaola
12689,Nancy Bond
12690,Bill Nye
12691,Ian G. Saunders
12692,Beth Peck
12693,Natalie Carabetta
12694,Erik C. Haugaard
12695,Donna M. Jackson
12696,Augustine
12697,Dr. William Bonadio
12698,Avery Hart
12699,Paul Mantell
12700,Alexandra M. Terzian
12701,Jim Jordan
12702,Karen Andreola
12703,Naomi Black
12704,Nancy Kalish
12705,Loretta Mowat
12706,Leisure Arts
12707,Eds. Leisure Arts
12708,Mr. Jim Weidmann
12709,Mr. Kurt Bruner
12710,Mr. Ron Wilson
12711,C. Akiyama
12712,N. Akiyama
12713,Fujihiko Kaneda
12714,Rita Lampkin
12715,Carol Akiyama
12716,Nobuo Akiyama
12717,Hiroko Storm
12718,Robert Tallon
12719,Ian Sheldon
12720,Bruce Campbell
12721,Esmé Raji Codell
12722,Penny Simkin
12723,Bridgette Server
12724,Bishop Fulton Sheen
12725,John Beevers
12726,Lee Fahnestock
12727,Norman MacAfee
12728,E. Nesbitt
12729,Henry Graham
12730,Gennady Spirin
12731,Giuliana Pelucchi
12732,Giuliana Peluchi
12733,Antoinette Bosc
12734,Benedict J. Groeschel
12735,James W. Demers
12736,Michael D. O'Brien
12737,Angela C. Santomero
12738,Jenine Pontillo
12739,David Isaacs
12740,Laura Berquist
12741,Susan Wise Bauer
12742,Patty Martirosian
12743,Jay Wise
12744,Sharon
12745,Mel Gibson
12746,Ken Duncan
12747,Tom Allen
12748,Marcellino D'Ambrosio
12749,Matthew Pinto
12750,Jonathan Stroud
12751,Joan Younger Meek
12752,Hertha Pauli
12753,Lenn Redman
12754,Philip Wilkinson
12755,Susan Striker
12756,Edward Kimmel
12757,Elizabeth Hallam
12758,Kimberly Hahn
12759,Scott Hahn
12760,Sara Wood
12761,Christine O' Keeffe Lafser
12762,Phyllis Tickle
12763,David Currie
12764,C. Bernard Ruffin
12765,Mitch Pacwa
12766,Ronda Chervin
12767,Patrick Madrid
12768,Patrick Madrid (editor)
12769,Foreword By Scott Hahn
12770,Geoff Benge
12771,Janet Benge
12772,Ann Mcgovern
12773,Tracy Sugarman
12774,Leslie Rule
12775,H. Rider Haggard
12776,Paul Hogarth
12777,Jack Hitt
12778,Tony Hille
12779,Euripides
12780,John McLean
12781,T.E. Lawrence
12782,Charles P. Curtis Jr.
12783,Ferris Greenslet
12784,Maria Beesing
12785,Robert J. Nogosek
12786,Patrick H. O'Leary
12787,Pierre-Ambrois-Francois Choderlos De Laclos
12788,Richar
12789,Michael Allen Dymmoch
12790,Louise Taylor
12791,Barbara E. Cohen
12792,Patricia Ingham
12793,Mandelbaum
12794,Robert M. Quackenbush
12795,Sarah Graves
12796,A.A. Milne
12797,Andrew Glass
12798,Janet Frank
12799,Jeff Abbott
12800,George Downing
12801,Kathleen Keating
12802,Mimi Noland
12803,Evelyn E. Smith
12804,James Fox
12805,Jan Lynette Dargatz
12806,Raymond Lamont-Brown
12807,Connie Fedderson
12808,Ross Thomas
12809,Shelley Freydont
12810,Lesilie Meier
12811,Howard Pyle
12812,Adapted Version By Alexa Villanueva
12813,Harriet Lerner
12814,Suzette Tyler
12815,Stephen Hickman
12816,Fran Lebowitz
12817,Leo Buscaglia
12818,Kate Klise
12819,M. Sarah Klise
12820,Emily Brightwell
12821,Christine Breen
12822,Louis B. Wright
12823,Virginia A. La
12824,Woodward
12825,Aline Romanos
12826,Ronni Eisenberg
12827,Kate Kelly
12828,Carol Gilligan
12829,Peter Russell
12830,Bob Rosner
12831,Les Rhodes
12832,Jeremy Leggatt
12833,Dorothy L Sayers
12834,Terry Cole-Whittaker
12835,Jessica Mitford
12836,Baroness Orczy
12837,Deborah Adams
12838,Michelle Kwan
12839,Laura M. James
12840,Jacqueline Girdner
12841,Ellen Fein
12842,Sherrie Schneider
12843,Lou Jane Temple
12844,John Hockenberry
12845,Sheldon Rubin
12846,Laurien Berenson
12847,Arlene Matthews
12848,Nadine Mockler
12849,Frances Gray Patton
12850,Emmuska Orczy
12851,Mildred A. Wirt
12852,Russell H. Tandy
12853,Allen Mandelbaum
12854,Diane M Stortz
12855,Nancy Lee Teaff M.D.
12856,Kim Wright Wiley
12857,Downing
12858,Chuck Slack
12859,Carla Jablonski
12860,Donald M. Silver
12861,Patricia J. Wynne
12862,Patricia J. Wyn
12863,Jesse Younger
12864,Aurelius Battaglia
12865,Jennifer Dewey
12866,Read
12867,Vincent Andriani
12868,Henrik Drescher
12869,Robert Loren Fleming
12870,Ken Kimmelman
12871,Elspeth Murphy
12872,Jane E. Nelson
12873,John Walsh
12874,Jonathan Frakes
12875,Nancy L. Mace
12876,Peter V. Rabins
12877,Terence
12878,Crider
12879,Bill
12880,Lee
12881,Wendi
12882,Schumacher
12883,Ail
12884,Lazaris
12885,John Hollander
12886,Nancy Fairbanks
12887,Andrew Carroll
12888,Robert Kimmel Smith
12889,George Sullivan
12890,Emma Gelders Sterne
12891,Alton Raible
12892,Richard Skinner
12893,Jason Moss
12894,Jeffrey Kottler
12895,Anton Chaitkin
12896,E .M. Delafield
12897,E. M. Delafield
12898,Arthur Watts
12899,Mary Borden
12900,Elizabeth Foxwell
12901,Hamilton Crane
12902,Lee Charles Kelley
12903,Frank Ferrell
12904,Janet Ferrell
12905,Edward Wakin
12906,Joan Embery
12907,Steven H Silver
12908,Gene Stratton Porter
12909,Lori Marie Carlson
12910,M. C. Beaton
12911,Carol Anne O'Marie
12912,Gary Trudeau
12913,Donald Carrick
12914,Lebbeus Woods
12915,Doreen Tovey
12916,Jaqueline King
12917,Robert Ellsberg
12918,Ruth Teichroeb
12919,Julie Nixon Eisenhower
12920,Lori Copeland
12921,Patricia Windsor
12922,Norma Mazer
12923,Herbert Fensterheim Ph.D.
12924,Jean Baer
12925,Deborah Donnelly
12926,S. Gross
12927,Dorie Byers
12928,Edward Ball
12929,Laura Pedersen
12930,Judith Fein
12931,Eastman Kodak Company
12932,Phyllis Rose
12933,Jean Wickstrom Liles
12934,Lisa A. Hooper
12935,Richard Lockridge
12936,Frances Lockridge
12937,Francess Lin Lantz
12938,Tip O'Neill
12939,Manuel J. Smith
12940,Dick King-Smith
12941,Kate Douglas Wiggin
12942,Deborah G. Felder
12943,B. B. Hiller
12944,Stephen Krensky
12945,F. M. Cornford
12946,Jack Shepherd
12947,Thomas Nelson Publishers
12948,Hilary Knight
12949,William Stevenson
12950,Charlotte Elkins
12951,Kenneth Giles
12952,A. A. Fair
12953,Laurel Robertson
12954,David Wallechinsky
12955,Frances Burnett
12956,Julie Harris
12957,Farley Mowat
12958,Chuck Yeager
12959,Charles Leerhsen
12960,Claire Tomalin
12961,Amanda Brown
12962,Peter Sis
12963,Kathryn Kenny
12964,Susan Feldmann
12965,Charles E. Funk
12966,Stewart Cowley
12967,Susi Adams
12968,Mark Saltzman
12969,Douglas J. Rumford
12970,Bill Hinds
12971,Sidonie­Gabrielle Colette
12972,Je
12973,Boris Pasternak
12974,Iris Rainer Dart
12975,Christopher Sykes
12976,John R. Neill
12977,Sister Carol Anne O'Marie
12978,Jackie French Koller
12979,Judith Mitchell
12980,Mary Rodgers
12981,Harold S. Kushner
12982,Susan Allen Toth
12983,Mignon Good Eberhart
12984,Judith Thurman
12985,Dorothy Law Nolte Ph.D.
12986,Rachel Harris L.C.S.W. Ph
12987,JosephineTey
12988,Joshua Reynolds
12989,Pat Rogers
12990,Elizabeth Forsythe Hailey
12991,Jim Lovell
12992,Barbara Bush
12993,Paul Greengrass
12994,Clement C. Moore
12995,Robin (
12996,Anne McCaffrey) Wood
12997,William Sale Jr
12998,Thomas T. Noguchi
12999,Joseph DiMona
13000,Leslie O'Kane
13001,W. Fezler
13002,A. J. Russell
13003,Don H Polston
13004,Michael Mitton
13005,Joel Martin
13006,Michael Lowerbein
13007,Mikel Vause
13008,Peggy Fleming
13009,Bert Stern
13010,Helen Eustis
13011,John Shelby Spong
13012,Brian Wilson
13013,Todd Gold
13014,Mother Teresa
13015,Deborah Woodworth
13016,Louis Jambor
13017,Sansan
13018,Nicola De Pulford
13019,Hugh Fleetwood
13020,Deborah Raney
13021,Arthur Lyons
13022,Marcello Truzzi
13023,Joe Jackson
13024,William Burke Jr.
13025,Gerald Durrell
13026,Ralph Thompson
13027,Stewart Farrar
13028,Anthony Louis
13029,Ruth V. Ward
13030,Ellen Cooney
13031,Liz Jarrett
13032,John Louis Anderson
13033,Bob Puhala
13034,Sally S. Wright
13035,W. Allen Werneken
13036,Harold S Kushner
13037,John Jay Osborn Jr
13038,Christopher Phillips
13039,Willa Sibert Cather
13040,Jennifer Lee
13041,Ann Howard Creel
13042,Christopher D. Hudson
13043,Veronica McBride
13044,Christine Tripp
13045,Joe Fellegy
13046,Marie Evans
13047,Ann Shakeshaft
13048,Martha Vanceburg
13049,Mary Murray DeLaney
13050,Jay Jennings
13051,Ashleigh Bryce Clayton
13052,Howard Mohr
13053,John D. Seymour
13054,Geoff Dyer
13055,Hazelden Publishing
13056,Jesse Ventura
13057,Douglas Brinkley
13058,Ming-Dao Deng
13059,Ben Starnes
13060,Myron Miller
13061,Rosemary Daniell
13062,Steve Gannon
13063,Valerie W. Wesley
13064,Kathleen Barret
13065,Tamela Hancock Murray
13066,Linda Lyle
13067,Christine Lynxwil
13068,Darwin Porter
13069,Danforth Prince
13070,Erri De Luca
13071,Tony Potter
13072,Mattie J. T. Stepanek
13073,Anton Myrer
13074,Richard W. Chilson
13075,Julian
13076,Sandra Gulland
13077,Deborah Chiel
13078,Jill Shalvis
13079,Gerald Malcolm Durrell
13080,Carter
13081,Matthew Strebe
13082,Charles Perkins
13083,Lisa Donald
13084,Raymond Barnett
