Isbn,Author_id
0394828054,10534
0590431242,13871
0373482345,13872
0373482345,13873
0373482345,9273
0373482345,13874
0373196660,3440
0517554550,6903
0440116139,4287
0440116139,13875
0671872680,3353
0812536169,3074
0800786866,10798
0671724169,2512
0373290136,13876
0380753022,2006
0373289510,11646
0679853065,13877
1558171118,13878
0020412401,282
067152609X,2539
067152609X,3361
067152609X,3362
0767913701,13879
0671674358,9218
0671674358,9219
0671658662,839
0451159233,258
1572242132,13880
0618055819,847
078688262X,13881
0192827618,59
0192827618,5736
0192827618,13882
0671502239,13883
1853260630,13193
0002550563,13884
0002550563,13885
0451524551,3981
0451524551,13886
1889392022,13887
1889392022,13888
1889392030,13887
1889392030,13888
0060171626,3814
0441518095,1394
082175565X,13889
1551662671,3153
0380802309,2273
037348383X,11587
0671569031,1791
0140621792,2329
0061092177,258
0843941219,2249
0843941219,2252
0843941219,6178
0843941219,13890
0373224729,11611
0373118864,13891
0671868322,1427
0440983568,168
0671868330,1427
0671738232,1427
067189434X,1427
0671745115,3353
0671690590,3353
0671724851,1427
0590430149,3353
0671724819,1427
0590403214,13892
0671745107,3353
0671894331,1427
0671702432,1427
0671550551,3353
0671726498,168
0440918642,168
0345274539,12775
0671676563,3353
0590433105,12921
0441515339,13893
0441515339,2526
0689829833,3093
0441515304,13893
078600312X,8042
0883632012,3098
0786889063,13894
0316290238,1091
0374386137,1753
0425065553,1889
0192834347,282
0192834347,13895
0373226691,7511
050552385X,13896
0553801619,1165
0060004703,1869
0553582852,1165
0743482247,13897
0451211715,899
0451211715,900
0821769286,4190
0843937335,13898
0380753014,2006
0505525313,6462
0821772279,4190
0380767597,3153
0380897393,2006
0553561537,3741
0380811987,2820
0312987846,5681
0380761483,232
0743460537,9305
0451208072,2167
0553574108,3741
0671689738,13899
0743478967,1095
1568655878,232
0743467221,2267
0373286716,5218
0061031534,232
0451205804,2167
0821774166,13900
0553580280,1165
1565073193,7798
050552516X,13901
0451623142,13902
0451523024,9511
0451523024,13903
0399151079,185
0553442856,13904
0373241062,12619
0671644483,1095
0671446886,2179
0373153309,1489
0373701217,13905
0373098596,11583
0373097360,13906
084232920X,68
084232920X,69
0373706766,13907
0373707657,5205
0553266926,13908
0880705760,383
0380806290,2251
0451408772,534
0842329161,68
0842329161,69
038075911X,1095
0060675233,13011
0380897342,13909
0373119194,5922
0060185708,232
0842329285,68
0842329285,69
0892749482,6326
1586608010,13910
0345275128,6468
0060571454,13911
0373291515,13876
0380777312,10348
0380811979,2820
0553567772,1793
0380385880,232
0060560789,13912
0821775472,4190
0312982305,2271
0505524945,2252
0553565044,13913
0425194833,13914
0425194868,6447
0743470036,10549
067100333X,1752
071671017X,404
0736907734,13915
0451409094,10089
0515127213,534
0553212281,3877
0553379623,13916
0553379623,13917
1575665646,13918
1576739627,13919
1576739627,13920
068985482X,13921
068985482X,13922
0786004509,13923
0786006285,13924
0553584901,10342
0821758942,13925
0743465067,7499
0440225884,2243
0061059471,171
0425191230,7499
0553268481,3582
0394551540,2653
0688065716,486
0449221873,2653
0515061786,5311
0515070742,5311
0515075051,5311
0688066631,6162
034525385X,13926
0891098623,13927
0891098623,10200
014004891X,765
0449219569,370
0449206521,2653
0446404462,4608
0449206394,320
0553564994,895
0821767089,586
0804112258,2510
0515075035,5311
0515077356,5311
0684832291,63
0515061662,5311
0445407808,4608
0515120278,185
0449904962,13928
0028604202,2026
0020199082,476
0553240951,2081
0515074438,5311
051507506X,5311
0515071056,5311
0451197690,4086
0451204344,899
0451204344,900
0201517205,3139
0333517628,13929
0333517628,13930
0333517628,13931
0746012721,13932
0746012721,7577
0192752685,13933
0517147270,13934
0330288393,1720
0671029088,13935
2253076287,117
2253076287,13936
0140621296,13937
0216927781,13938
1853045586,13939
1853045586,13940
0751511919,12193
0312966776,2556
0747258090,13941
0749732687,13942
0600400409,13943
0746000561,13944
0140511849,13945
0140511849,1215
0140511849,13946
0563371110,13947
0563371110,13948
0563371110,13949
0316734500,13950
0752848151,13951
0752848151,13952
1854790420,13953
0723216371,13954
0723216371,13955
1860192599,13956
0140059776,5008
1853043427,13957
1853043427,13958
1850510881,13959
0704339986,13960
1887166734,13961
0439010705,13962
1870451090,1280
0805004610,1017
0671874594,13963
1563898810,572
1563898810,13964
1563898810,13965
1563898810,13966
1563898780,269
1563898780,1170
1563898780,796
1563898780,13967
1563898780,13968
080502669X,13969
0553100637,1327
0385415109,977
157965116X,426
157965116X,13970
0374514852,1364
0312890222,977
0380821001,977
038078405X,1115
0452281229,13971
0452281849,13971
0684824175,13972
0684824175,13973
0743411366,3449
0786890371,13974
1551665999,1835
0670032069,7465
0525943064,13975
0385491808,1228
052594558X,181
1573229350,13976
0446607177,1325
0446607177,1326
0553575465,13977
0553573926,12633
0061097624,4469
0553576089,1874
0061097306,1560
0515124060,2525
0451185498,5553
0451192222,5553
0446609617,130
0446608033,10737
1575663643,7434
1575663643,13978
0307128199,13979
0307128199,11202
044022571X,1737
0448117487,13980
0843108118,3486
0446608912,13981
0446608319,9651
0345427696,13982
0375500723,416
0316803480,13982
0312278306,3225
0345428080,7146
0140264795,1228
0060974621,13983
0312970897,13984
0312970897,13985
0452282535,13986
0913780146,1165
0670857661,13987
1567314295,13988
0670899836,13989
0670899836,13990
0330331698,740
0737000465,13991
0374248613,13992
0807072125,13993
1931514933,7757
1591823692,13994
1892213087,7151
1892213001,7151
1586648756,13995
1586648756,13996
1586648969,13995
1586648969,13997
1586648950,13995
1586648950,13997
1586648624,13995
1586648624,13997
1586648616,13995
1586648616,13997
1586648500,13995
1586648500,13997
1562199455,13995
1562199455,13997
0385477155,13998
0385730918,13999
0385730918,14000
0739408461,14001
0486212688,14002
0486212688,35
0486212688,14003
0486212688,14004
0451210875,144
0451210867,144
0451210859,144
1591822092,14005
1591822084,14005
1591822076,14005
1591822068,14005
193151478X,14006
193151478X,3692
1931514771,14005
1931514763,14006
1931514755,14005
1931514747,14005
1931514739,14005
159182107X,14007
159182107X,14008
1591820219,14007
1591820219,14008
1591820200,14007
1591820200,14008
1931514461,14009
1931514461,14007
1931514461,14008
193151495X,14007
1591820146,9018
1931514976,9018
1931514941,9018
1591161932,14010
1591161258,14010
1591160944,14010
1591160677,14010
1591160669,14010
1591823978,14011
1591823978,14012
1591823978,14013
159182396X,14011
0060177241,2691
0141308109,389
0345450051,6839
0441002846,2184
0880382791,14014
0966961706,14015
0451160959,144
156931778X,14016
0671700294,1194
0060924640,6336
0385497954,10285
080411188X,249
0505525224,14017
0062513095,14018
1556611102,6099
0446305693,14019
0380624060,1785
0938410563,758
0345354575,61
0312152949,14020
044630798X,2638
0553212230,285
0201489392,14021
068485970X,6857
0873513193,1758
0679762892,14022
0449904067,331
0679415610,3277
0152012702,14023
1568360096,14024
0380698692,1785
0380703149,1785
0380703130,1785
0380615983,1785
0375401946,14025
0061059900,5521
0061059900,8348
0380792990,14026
0385272170,14027
0140139419,995
0060171324,1099
1555612423,14028
1555612423,14029
0452277698,14030
0452279097,12678
0452279097,14031
0440213355,646
0553569376,14032
0804108854,84
0385319444,10291
0316418927,6249
038547721X,4394
0446607401,8961
0385336489,4020
0934601941,14033
0934601941,14034
0963355554,14035
0963355554,14036
0931948932,14033
0931948932,14034
0931948932,14037
0375709215,2331
0805060367,2339
0816148708,1160
0399141200,2179
0688166083,14038
0440212235,5539
0395633206,3994
0345273494,14039
0312309635,14040
0809321297,14041
0809321297,14042
0690048246,14043
0690048246,11143
0345456688,9062
1880823233,12312
055306102X,12365
0609609459,14044
0767913019,709
0345435400,1210
0684834308,14045
0684834308,14046
038549727X,7834
0385497296,7834
0345428609,14047
0140187642,180
0140187642,14048
0140187642,5474
0140187642,14049
0140187642,14050
0345428560,864
0425149625,14051
0446530255,14052
0446679178,14052
0345443004,2221
0345442989,14047
0670030651,14053
037542055X,5590
038550098X,3668
1875989048,14054
1590250001,14055
1590250001,14056
0061081558,3235
0671028014,1214
0553563084,2710
0553570560,2710
0553570587,2710
0671694979,2230
1591132207,14057
0446400173,2284
0684813580,14058
094148307X,14059
0939416611,5271
0385480377,14060
0446400696,2284
0425129608,910
0425099148,910
0813190355,14061
0743464273,14062
0312979738,910
0451201132,910
0425129632,910
0425173917,910
0451199898,910
0451201191,910
0312981600,910
0451200187,910
0060926945,14063
0393093883,2101
0393093883,14064
0393093883,14065
0486290735,14066
0060929804,14067
0812504321,969
0812504380,3098
0142437174,405
0142437174,14068
0142437174,2165
1561481858,14069
0312979819,910
0671685112,14070
0671685112,14071
0394721039,14072
0380729865,1785
044020495X,5123
0425175456,910
0312981651,910
042506803X,910
0425091805,910
0425098540,910
0312981686,910
0425173909,910
0451200535,910
042509961X,910
0440159229,910
0441240984,910
0441240984,14073
0941483428,14074
1573441252,14075
0786886099,14076
0345351959,14077
0345351959,7865
0345351959,14078
0446400157,2284
0451199863,910
0312330731,14079
034541215X,587
0061099481,1324
0743234901,43
0671724738,5875
0451201205,910
0440152305,910
0399146601,370
0671542125,910
0451521595,399
0713994606,429
0812503058,4820
0380705486,14080
0316702757,14081
0425130258,910
0374517835,1753
0425169251,910
0449210006,508
0345253736,435
0345362861,435
0345362861,5886
0020868804,14082
9960340112,14083
0060935405,14084
0374522812,14085
0374522812,14086
1557282048,14087
0060956739,547
0553293362,1264
0441089348,1186
0446519766,1146
0446519766,14088
0743457633,14089
0345407601,14090
0743509447,6839
0836250877,14091
0836250877,14092
0836250877,14093
0440425360,3321
0440435749,3321
0440484839,3321
0440411254,3321
0440406498,3321
0440407028,3321
0440381142,14094
0440381142,14095
0553261258,1165
0553149075,14096
0425080005,910
0425103528,910
0440192285,910
0425100413,910
0451199928,910
0425177416,910
0061003786,910
0061003689,910
0425174735,910
0743423763,5862
067163822X,1194
1400060265,14097
0061052043,2391
0380781042,2396
067142095X,910
0393322963,14098
0375411119,1745
0345365399,12361
0671701592,14099
0140361227,782
0140361227,1895
0140231595,14100
0140231595,9045
1853260282,59
0396073735,910
0671552228,1731
0440957761,1753
0451515048,4580
0451527097,10942
0451527097,14101
0451181441,14102
0425159612,7496
0425154637,7496
0441008631,1771
0553269291,1165
0743427947,124
068482504X,475
1565071875,14103
0671019163,124
0671464965,910
0425163830,14104
0425163830,14105
0812518055,877
0812518055,14106
0671701622,1876
0440917190,1753
0441783295,5145
042507255X,2221
0440906490,3321
0373261896,14107
0441001467,14108
0671823337,910
0671437968,14109
0140064826,1160
0671568310,14110
0425108589,910
0553276514,5809
0886773865,2324
0380011077,12833
0449207021,2284
0590416243,14111
0679890998,8701
0446403180,2284
0060244755,6902
0812579410,1738
0812540379,14112
0451185129,899
0451185129,900
1573182036,1280
1573182036,14113
0807846465,14114
093871628X,14115
0762702265,14116
0743427920,124
0836283430,14117
0836283430,14118
0449214958,2284
0671738623,5875
084237356X,14119
1576739759,971
039303853X,8277
0312927746,3770
068484897X,4420
0679449434,3449
0842371893,14120
0842371893,5717
1551664992,1835
067147071X,14121
0375405356,14122
0399142983,1483
0385485212,2910
0684845261,14123
0440210178,14124
055334501X,414
039450965X,14125
0877900507,14126
0486411915,14127
0738204048,14128
0738204048,14129
0425110427,6411
0060639059,5228
0553257439,14130
0892131187,2098
089256265X,14131
089256265X,529
0671463195,3694
0670383295,14132
014046560X,14132
0823030970,14133
0823030970,14134
0425075826,3634
0451136039,14135
0140272801,14136
0425137465,2684
0425092038,3582
0373484836,371
0373244487,371
0140277293,282
0380007002,14137
0380007002,14138
0380700999,14139
0375507477,416
1558701311,14140
1558701311,14141
1887911510,14142
1887911510,14143
1887911510,14144
1887911510,14145
0670878812,311
1564651622,14146
0553203630,14147
0394564324,14148
0345362500,14149
0940159147,14150
0399145427,6534
0523421214,8090
0523421214,14151
0609800906,14152
0515120871,371
0966443004,14153
0743410602,552
158234096X,14154
1587210975,14155
0135814219,14156
0140068929,9982
0312045239,14157
0394724372,14158
0517704803,254
0689813279,14159
1574882295,14160
0064401758,5058
0064401758,11107
0141310871,11171
0156011549,14161
0879612312,14162
0879612312,14163
0879612312,14164
1558176756,14165
038072099X,11250
0821771167,11781
0689863632,4752
0761319417,14166
0449218201,14167
0345417739,8646
0671025864,459
1883523133,11303
0385495056,574
1556591241,14168
0140057935,140
0515131733,8350
0751531294,14169
0821769391,4570
0140093281,9982
0440191238,12586
014007600X,14170
0553578294,14171
0669217360,14172
0912238259,14173
0912238259,14174
0743457463,66
0743457463,1336
0743457463,3635
0684844958,8710
0449200981,2651
0449200361,2973
1902881842,9138
0395281601,14175
0884111431,3610
0671203576,14176
0451163516,117
0075536226,14177
044991089X,369
0553226347,7252
0440121418,14178
0831754087,14179
0871137771,14180
038531700X,959
0805055452,14181
0805055452,14182
0590433644,4029
1582343497,14183
1562472305,14184
1562472305,14185
0789432331,14186
1572972939,14187
1572972939,14188
0688048315,2960
0688048315,13284
0449910261,331
0394555287,14189
0394555287,14190
0816038465,14191
0816038465,14192
0816038465,14193
0002179687,14194
0446519782,130
0449208184,14195
0140150447,4578
0140150447,14196
0064401871,966
0064401871,4666
1579620604,14197
039914630X,14198
0972022104,14199
0826321143,14200
1931243328,14201
1931243328,14202
0380759500,189
0671722778,399
0671722646,399
0970310501,14203
0060910496,14204
0312929277,14205
0809434903,9938
006091601X,14206
0314040536,14207
0314260439,14208
0393000699,5880
1851680659,5751
0316547336,8730
0316547336,14209
0415908078,7096
0395674379,8283
0446394572,14210
0020518706,669
0446513644,14211
1562477587,14212
039300158X,8547
0802773877,14213
0802773877,14214
0805006923,13061
0385192401,14215
0385192401,14216
0767903595,14217
0140119698,1271
0894803220,14218
0894803220,14219
0962341053,4513
0962341053,14220
0891093699,14221
0941483096,14222
0886875269,14223
0886875269,14224
0963557572,14225
0876091729,14226
0439135230,14227
0446671223,2007
0446671223,2008
0937295132,10766
0345349040,14228
0060972947,14229
0060972947,14230
0446611751,5589
0486277852,180
1561384798,14231
1566395305,14232
0895297310,14233
0934878420,14234
1592799175,14235
0486240304,14236
1573221252,7559
0066211484,14237
1575842793,14238
094463432X,14239
1576730409,14240
0812921828,14241
0714827363,14242
1576732533,14243
0830724923,188
037602478X,7099
0805065989,7896
0743218035,11829
0874173515,14244
1558502874,14245
1558500502,14246
0135085322,14247
0312265611,14248
0395979366,14249
0312268033,14250
0684850796,14251
088162280X,14252
0688165273,14253
0380975440,14254
0395430976,14255
0785272399,6395
1841950955,14256
0385141041,14257
0967370167,1554
0785268766,14258
0312263015,7793
0805056211,503
0380975920,14259
0446524484,14260
0446519901,7495
0451168364,14261
0877735441,14262
0961475439,13764
0963625543,13764
0963625543,13765
1559722754,14263
0807009539,14264
0451526708,9511
0451526708,14265
0310217067,14266
0310217067,14267
0310217067,14268
0310217067,14269
0875964818,14270
0875964818,14271
047116917X,14272
0786866764,14273
0060805420,14274
0156027860,6699
0689856741,969
0689856741,1028
0671677217,14275
0671677209,14275
0802754309,14276
0385311044,233
0472060953,14277
0472060953,14278
0743205626,2788
0671524097,1196
0393009165,5880
0471496421,14279
0471496421,14280
0471496421,14281
0471496421,14282
0044409001,14283
0553578251,1097
0679741917,4794
0679741917,4987
0312253419,1282
006019832X,2692
089480619X,14284
0679764399,14285
0520088794,14286
0520088794,14287
0060932139,222
0060932139,3471
0449912337,14288
0671734598,6657
031286129X,3581
0962295701,14289
158234311X,14290
0679870423,46
0553279114,14291
0345345053,14292
0671028294,14293
0961000805,14294
0961000805,14295
0316105163,14296
0316105163,14297
0376024852,7099
0376024763,7099
0425064506,417
1929156006,14298
0553268724,14299
1582431264,14300
1883642442,14301
1573221686,14302
0395984165,14303
0805066667,11028
0590465880,14304
039594113X,14305
0060282320,14306
0312876610,11858
0060194170,1362
0385492979,14307
0395945151,14308
0375402721,8247
0316472409,8323
0944072917,14309
1582430225,14310
1582430225,13117
0385478194,14311
0060926066,2469
0865342695,14312
0380762951,3961
0505525054,14313
0044409575,14314
0044409575,14315
1559360739,14316
1559360615,14316
0679722068,4096
0679722068,14317
038070336X,4608
038070336X,14318
0810980991,14319
0810980991,14320
0448192187,14321
0141312181,8708
0706431642,189
0671019961,12873
0671019961,14322
0449217493,2653
0449214192,2653
1878580450,14323
0679437037,11218
0679437037,11219
0375707409,8462
0471155454,14324
0471155454,14325
0446605964,21
0374309302,4714
0449206513,2653
037581177X,14326
0385480334,343
0385480334,4696
0385480334,4697
0385480334,4698
0061092614,153
0451133129,5623
0684858266,14327
0449244741,2653
0449244741,14328
0449244741,14329
0449238598,2653
0140093451,6355
0317532901,14025
0380755408,4608
067168079X,370
0449147452,4374
0380704056,12423
038070529X,12423
0879052686,14330
0449234940,2653
0671680765,370
042518904X,338
0553284134,14331
0451166876,138
0451166876,14332
0446670332,14333
0812527259,1146
0440212049,14334
0553199552,1702
0449220923,2653
0375758771,7203
0899669611,14335
0060924799,580
0399122702,14336
0449210928,2653
0812534379,2653
0449239594,2653
0140036636,14337
0553272934,14338
0451409655,14339
1555972403,14340
1555972403,9979
0521425042,399
0521425042,14341
0521425042,12092
0345343727,14342
0804113645,2548
0671664824,5573
038072121X,941
067172018X,3067
0345388747,9323
055329010X,8270
0553262815,310
0812502701,5528
0786705337,2946
0812532236,1738
0425086577,1738
0812532082,1738
0812532368,1738
0812500768,1738
0553249355,5862
0553277006,5862
0553277006,14343
0441007910,1180
0441007910,9147
0441132456,2221
0446341819,2221
0671746340,14344
0671899007,14345
1878067265,14346
0553266640,9170
0553290053,1069
0380790521,9170
0553573322,9170
0345326008,858
0273637371,14347
0273637371,14348
087584877X,14349
087584877X,14350
0553298178,1069
0553298178,2986
0812520629,9376
0446350982,10
0590419668,14351
0886774926,823
039472366X,12804
0671720791,14352
0671720791,11553
0671720791,14353
0671720791,14143
0671720791,14354
0449206505,2653
0449214206,2653
0812513010,2653
0684859017,14355
0671654047,1301
0394450779,2653
0743434870,508
1850180490,6601
0425187403,14356
0449232042,2653
0679781420,14357
0684864185,14358
034535933X,8830
0345373480,10692
0671809385,14359
0312924291,14360
1565846567,8213
0061003425,14361
0451174186,14362
0140171673,2607
0804103712,14363
0380722607,12190
1558173331,3311
044921849X,14364
0345343263,14365
0671559044,1301
0345312015,3373
0375757643,4677
0375757643,14366
0449205983,1179
0451158717,14367
0671677225,14275
0821738976,14368
0836218981,1505
0810913038,14319
0810913038,14320
006028739X,12639
0375761225,504
0375761225,14369
0066211697,14370
080500503X,10053
0345340418,2621
0671455257,553
0802138039,14371
0802138039,14372
0060907967,14373
0449211479,2653
0449134040,3166
1569800677,14374
0345330145,95
0671720082,2501
0449237613,2653
0345332857,2221
0671698516,14375
0812536460,5862
0385333781,1365
0380720884,5409
0671644211,10244
0553158899,14376
0553158899,14377
0441908721,2363
0515126985,9082
0671578553,2198
0345371976,14378
0886775647,823
0802313167,14379
0312088353,14380
0553232894,2831
0060932902,4314
0609606077,14381
0306804751,14382
0306804751,14383
0394505050,2653
0878579109,2653
0878579109,14384
0743205677,983
0743205677,14385
0805047360,14386
0743222946,14387
0439376068,14388
0439376068,14389
0439376068,1719
0525457453,14390
0525457453,7730
0060960809,14391
0375801766,96
0805054537,4782
0312110529,14392
0525093303,14393
0671633635,14394
0671678051,14395
0452262704,14396
0688155162,14397
0060959622,7561
0385266367,14398
0140178724,1662
0195030680,10388
0670882070,14399
0395957826,14400
0156505150,14401
0854491872,14402
0451623797,14403
1568362641,14404
0393039870,14405
0140077715,6355
0425153797,684
0671740504,1987
0553293915,5094
0671016717,14123
0394710932,12835
0449203158,2653
0156806754,14406
0671746480,7182
0671743880,8270
0671743880,14407
0671743880,14408
0671739182,14409
067152044X,14410
0553241745,1525
0671880306,14411
0671880306,2370
0671880306,14412
0553121111,2977
0671709704,13184
0671520466,14089
0671506048,2366
0671506048,14413
0671506048,14414
0671506048,14415
0451129474,14416
0451129474,14417
0671882678,2366
0671882678,14418
0671882678,125
0671882678,14419
0671520962,2370
0671520962,2369
0671520482,14420
0671797042,14089
0671453580,14421
0671537830,7366
0671881167,7158
0671872753,4650
0671568116,8496
0671549170,2987
0671520474,6839
0671658158,14422
0671741403,14423
0671741403,14424
067151914X,10742
067151914X,14425
067151914X,10573
067151914X,14426
0553241702,8270
067179065X,14427
0345272129,2221
0345272129,14428
0671705601,7182
0671501054,14409
0671746472,6839
0671524887,14429
0671798588,5141
0671798588,14425
0671798588,14426
0671879979,14430
0060916095,3192
0449005127,14431
0374520763,1999
0671741438,5143
0671666622,14432
0671465430,14423
1884907873,14433
0449221202,14434
034536998X,2621
0671864165,2878
158613101X,14435
0767905040,14436
0802131379,5640
0380788756,1855
0553560727,14437
0553560727,14438
0515113522,14439
0515113522,5056
0451452356,14440
0689835558,38
0752843753,14441
0874777992,14442
0061007072,1865
0811205967,7852
0679750304,14443
0921912951,14444
0486287599,5224
0312963157,14445
0691003122,14446
067088460X,14447
067088460X,6893
0887307361,14448
0688089054,14449
0688089054,14450
0399522662,14451
0062548662,3938
0804112657,7270
1561704059,14452
0446525685,14453
0061011886,14454
034536225X,14455
0380728753,5397
0740729497,8153
0740729497,8154
0740729497,14456
0140046941,14457
0684837455,14458
0312022808,14459
0828869782,14460
0828869782,10093
055321392X,4062
055321392X,369
0881844632,14461
2710300257,14462
0375507914,997
0486220370,14463
0486220370,14464
0839828500,14465
0394408853,14466
0310219345,14467
0394565614,2653
0192834320,2592
0192834320,14468
0192834320,14469
0192834320,14470
0684839571,14471
0684839571,14472
156476768X,8044
0440123925,5494
0385264860,6029
0385264860,11317
006109921X,61
0870119206,14473
0870119206,14474
0394741722,1307
0140437908,2666
0140437908,5617
0140437908,14475
0060975466,14476
0671578588,5528
0671578588,3885
0671653989,1694
0886777119,4725
0886777119,6429
0886777410,871
0671577743,14477
0671577743,5528
067087485X,739
0553349155,14478
0156227258,2323
1578511933,14479
1578511933,14480
1578511933,14481
0684815753,14482
039952276X,14483
039952276X,14484
0385475985,14485
0385475985,14218
1561382477,14486
1567312950,4071
0382091175,14487
0382091175,14488
0553560204,1281
0345332784,14489
0824910591,14490
0670838101,14491
0689812744,14492
0689812744,14493
0140542388,14494
0394530195,71
1556113307,14495
0156093103,14496
0395486173,6744
0064407470,624
0060952423,14497
0060957182,14497
0870540947,1210
0743452631,1210
0380812002,190
0553293877,1069
0553573330,10516
0553573330,1069
0670030031,1160
002963900X,14498
0679430679,14499
0525943625,14500
0525943625,12660
0060985011,14501
0399512330,14502
1555253903,14503
0440415942,14504
0671892258,10628
0316693715,131
0440203244,14505
0440505984,14506
0688118852,14507
0395470439,8048
0374184232,10
0671541390,14508
1852307927,14509
0451406273,14510
0451406273,14511
0060192240,1624
0312146310,14512
0312146310,14513
0393087972,14514
0679456821,6665
0679456821,14515
0679454799,14516
1575661381,632
0380802112,14517
055308576X,556
0679456317,14030
0553095870,556
0679738142,1614
0876857446,14518
037601556X,14519
0376011998,7099
0376011998,14520
0376011998,14519
0376011998,14521
0553581929,7353
0451200284,7895
0425183025,14522
1551668599,11524
0671036564,346
0449224260,2355
0449149900,582
0395765285,14523
0395765285,14524
0380975343,2006
0916180018,14525
0916180018,14526
0679768149,14527
0316812404,14528
0684834723,724
1556155689,14529
0553581937,7353
0451202317,534
0465019803,14530
0671661353,13375
0534178081,14531
1551669153,4596
0140250948,3562
0393960129,4181
0393960129,14532
0312155476,12517
0393950344,14533
0393950344,14534
039309412X,5457
0821766570,632
0451180755,2692
0312974507,4826
0316115924,14535
0449202917,1856
0393959031,88
0393959031,14536
0821223496,14537
0821223496,14538
0821223496,14539
0312979398,561
0812590252,1496
0786889608,2035
0471985813,14540
0471985813,14541
0471985813,14542
0822953560,14543
0671553038,1244
0060175184,1624
0786889756,3789
0446605050,9911
0345428285,4464
0140155058,219
0553571834,162
0440235219,2250
042517140X,2975
0425184242,14544
1551668246,4596
0671523090,1196
0425160394,2975
0812928342,14545
0385471289,13132
0451205413,14546
0451205413,14547
0440235812,14548
0515126519,370
0380818655,14549
0743430999,724
0671019554,8076
0312112874,14550
0679760660,6502
0140094601,14551
0385494246,156
0451519485,1965
0451519485,14552
0812576403,1069
0812576403,1552
0375706690,4043
0452011876,1314
0452011876,1315
0553109588,480
0964411911,14553
087243169X,11529
0785264280,14554
1881471322,14555
0573690219,12213
0374102058,8343
0060950773,14556
0060950773,14557
0819143847,14558
1885492200,14559
1885492200,14560
067152836X,2655
0679720219,1407
0679720219,14561
0446670197,5576
0786885882,14562
0786885882,14563
0747259526,14564
0886779774,2391
0804115729,2548
0520209109,5283
0812568680,7510
0812568680,14565
0425164357,14566
0804114897,2548
0449221113,370
0380774992,14566
1551664305,2254
0345397819,576
0871132095,852
0451406893,2268
0553576232,3158
0425181979,2574
0553294083,3158
0312966210,2256
0821742841,3989
0312152841,14567
0312152841,14568
0312152841,14569
0312152841,14570
0671624830,3736
1564265536,14571
0380781484,2256
0812544161,1075
1559724307,14572
0140062785,14573
0553573705,1119
006107361X,14574
006107361X,14575
0671413678,2788
006096510X,14576
0385248253,14577
0394754271,14578
1885492030,14579
1885492030,14580
0917657462,14581
0385503636,14582
1558211853,14583
0671755056,2802
0812929136,14584
0679735186,10416
0449906566,14585
0060170808,1099
055324518X,4072
0452268737,14586
0896223337,14587
0451185145,10363
0385494335,156
0070371628,14588
0394559584,585
0385245793,585
0380973170,3153
0192816861,85
0192816861,14589
0440226406,233
0060924675,4313
0892966882,2960
0679721746,2607
0684815095,14590
0156153955,1704
0451180224,14591
0553572512,1874
0449912639,4551
0804107513,6502
0837820464,13055
0486415848,14592
1575252929,14593
1561893978,14594
1561893978,14595
1557043035,6026
1557043035,14596
1557043035,14597
1557043035,10950
1562823485,13482
0684854759,1006
0684824892,14598
0664501168,14599
0811823601,14600
0449901556,14601
0060933151,2691
0679766669,52
0684847957,14598
0345386817,14602
0345386817,14603
0590453874,1427
0875346197,14604
0875346197,14605
0875346197,14606
0939680491,2076
0812550978,14607
0345395107,2678
0684169401,669
0440219248,3258
0451524705,14608
0451524705,14609
091651532X,14610
0609602489,14611
0451402537,7068
0345370570,3423
0671770438,14612
0395442567,73
0446313033,376
0553291203,2548
0786707550,6091
0380813734,2692
0425148211,14613
0345346866,2621
0345352548,2621
0671455265,553
067168356X,553
0425169669,13147
0425146383,13147
0425163970,13147
0425153363,13147
0345371267,14614
0804102813,14615
038077030X,58
0449007111,2621
0345354893,2621
0449007065,2621
0553286161,3394
0312141890,630
0312141890,14616
0553272373,2548
0671678949,14617
038075908X,13184
038075908X,14618
0671870890,14619
0140340203,275
0140340203,276
0553481800,6687
0964102404,14091
0964102404,14620
0385292090,4913
1558320547,14621
0394553756,14622
0890875197,14623
0440506344,14624
0689823908,14625
0689823908,14626
0671747827,443
0553542311,14627
0440418283,14628
0684803860,4598
0684803860,5679
0671826786,1632
0671464809,553
0671464809,14629
0671464809,14630
0671455303,553
0671455273,553
0671464140,553
0671456393,553
067145529X,553
0671464817,553
0451156234,4935
0140108718,11999
034537682X,14631
0345382692,14631
0440414555,14632
0783890036,7564
1572701625,7564
1572701625,14633
0440160162,2572
0002215810,2651
0440207452,1780
0425084736,2011
042510429X,2011
0425079600,2011
0425094731,2011
0425104303,2011
0380751453,2011
0425100057,2011
0679861807,14634
0440402263,8242
0440400104,8242
0440400635,8242
0440400635,5673
0590226363,3253
0590226363,3254
006440840X,7061
006440840X,14635
1561560936,3981
1561560936,14636
0802115330,14637
0345443802,438
0393317013,14638
0140177361,765
1886746370,14639
1886746370,14640
0449148718,14641
0671206710,1421
0679807748,14642
0689821514,12737
0689821514,14643
0689821514,14644
0399207589,10230
0525447091,782
0886778441,2391
0883623382,14645
0517541998,507
0916103544,14646
0684837927,14647
0393301583,1897
0393301583,14648
0393301583,1898
0671447610,14649
0812882962,14650
0374319693,14651
087596480X,14652
1579545637,14653
1579545637,14654
1579545637,14655
0449909549,609
0345309049,8723
0451197011,895
0805779612,14656
0802130798,14657
0802130798,14658
